id,overlapping,under_carbon,over_carbon,isolated
optimized_MOF_net-pry_node1-N28_node2-orgN8_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-lvt_node1-N54_edge1-E5,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-anh_node1-N81_node2-orgN17_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rkf_node1-N53_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smu_node1-N30_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umq_node1-N42_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N30_node2-orgN26_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-qtz_node1-N29_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wkj_node1-N48_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-afi_node1-N78_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zff_node1-N85_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnc_node1-N85_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sml_node1-N47_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-lcy-e_node1-N47_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ofo_node1-N83_edge1-E7,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-zzz_node1-N28_node2-orgN3_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wjk_node1-N86_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-oof_node1-N77_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-llj_node1-N72_node2-orgN17_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-crr_node1-N57_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-lig_node1-N83_edge1-E2,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-zzz_node1-N58_node2-orgN8_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-fnj_node1-N85_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-whh_node1-N20_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gis_node1-N73_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N16_node2-orgN14_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-qtz_node1-N29_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uki_node1-N18_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pts-e_node1-N85_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rob_node1-N46_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N66_node2-N30_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ske_node1-N44_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-lcy-e_node1-N49_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-smt_node1-N19_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ssa_node1-N41_node2-N54_edge1-E3,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-qtz-e_node1-N43_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ukd_node1-N55_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-acs-a_node1-N18_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sxb_node1-N16_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umm_node1-N41_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-nom_node1-N78_node2-orgN15_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N47_node2-orgN17_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-nom_node1-N18_node2-orgN1_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dag_node1-N52_node2-N83_edge1-E10,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-zzz_node1-N46_node2-orgN9_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-pcl_node1-N29_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-qtz-x_node1-N81_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfj_node1-N86_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfc_node1-N86_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N39_node2-orgN3_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-lcy-e_node1-N21_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N73_node2-orgN1_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umo_node1-N57_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-pts_node1-N73_node2-orgN15_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcu_node1-N28_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukp_node1-N41_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-eea_node1-N21_node2-orgN14_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N66_node2-N36_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-bcs_node1-N14_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-pcl_node1-N29_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N39_node2-orgN9_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnj_node1-N85_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smc_node1-N39_edge1-none,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sth_node1-N86_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-nom_node1-N29_node2-orgN1_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ofo_node1-N83_edge1-E13,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ocu_node1-N81_node2-N9_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-whe_node1-N38_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-rho_node1-N74_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ocu_node1-N45_node2-N76_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umy_node1-N10_edge1-E14,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-sxc_node1-N6_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-pry_node1-N28_node2-orgN8_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-smu_node1-N13_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-tzs_node1-N4_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sml_node1-N36_edge1-E9,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snk_node1-N45_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-soc_node1-N24_node2-N13_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uox_node1-N29_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dag_node1-N61_node2-orgN26_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ocu_node1-N39_node2-N31_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wse_node1-N18_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N58_node2-orgN2_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fgl_node1-N24_node2-N18_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umw_node1-N42_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-nbo_node1-N54_edge1-E14,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-uka_node1-N73_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pry_node1-N28_node2-orgN22_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-nia_node1-N39_node2-N52_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ecn_node1-N9_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-yfr_node1-N86_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-oof_node1-N80_edge1-E4,TRUE,TRUE,FALSE,FALSE
optimized_MOF_net-nom_node1-N73_node2-orgN18_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dia-g_node1-N66_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-cha_node1-N55_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smm_node1-N49_edge1-none,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-umc_node1-N24_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnk_node1-N0_edge1-none,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wiv_node1-N14_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N81_node2-orgN2_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unb_node1-N73_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcu_node1-N58_edge1-E9,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-pcl_node1-N10_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-unp_node1-N29_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-reo-e_node1-N38_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wkw_node1-N76_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N55_node2-orgN3_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-kag_node1-N58_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-csq_node1-N76_node2-orgN21_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pry_node1-N39_node2-orgN8_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-myd_node1-N41_node2-N81_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ske_node1-N21_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N43_node2-orgN26_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umm_node1-N54_edge1-E2,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ctn_node1-N73_node2-orgN23_edge1-none,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-mok_node1-N73_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smu_node1-N61_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pry_node1-N28_node2-orgN14_edge1-none,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sqp_node1-N85_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sxt_node1-N66_edge1-E2,TRUE,FALSE,FALSE,FALSE
optimized_MOF_net-irl_node1-N24_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mok_node1-N42_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-uoz_node1-N55_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pry_node1-N52_node2-orgN2_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N18_node2-N13_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukg_node1-N57_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-apo_node1-N48_node2-orgN8_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wgw_node1-N38_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukn_node1-N42_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smc_node1-N39_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mon_node1-N10_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-qtz-x_node1-N39_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-reo-e_node1-N61_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N81_node2-orgN14_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mok_node1-N79_edge1-E5,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-uka_node1-N55_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-cha_node1-N18_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukk_node1-N18_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N33_node2-orgN2_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N29_node2-N12_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ant_node1-N52_node2-orgN22_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sxg_node1-N70_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-utm_node1-N83_edge1-none,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-apo_node1-N83_node2-N52_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-zzz_node1-N44_node2-orgN3_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-snk_node1-N39_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-fcm_node1-N0_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-smm_node1-N20_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-hex_node1-N84_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wke_node1-N86_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-irl_node1-N78_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjq_node1-N0_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-rob_node1-N15_edge1-E4,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-zff_node1-N85_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wiv_node1-N30_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dft_node1-N74_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N10_node2-N16_edge1-none,TRUE,FALSE,FALSE,TRUE
optimized_MOF_net-unc_node1-N55_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-svk_node1-N32_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcu_node1-N28_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mer_node1-N24_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-soc_node1-N24_node2-N53_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sth_node1-N86_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N70_node2-orgN23_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-snp_node1-N39_edge1-E9,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-hwx_node1-N38_node2-N83_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-rob_node1-N20_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umc_node1-N73_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mer_node1-N10_edge1-E3,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ant_node1-N52_node2-orgN26_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-dag_node1-N61_node2-orgN8_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rkf_node1-N70_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ung_node1-N4_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-bmn_node1-N83_edge1-none,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-ull_node1-N24_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-nom_node1-N78_node2-orgN19_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sop_node1-N59_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umc_node1-N74_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wna_node1-N58_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ssb_node1-N57_node2-orgN15_edge1-none,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-smm_node1-N17_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sop_node1-N59_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wkp_node1-N61_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wip_node1-N14_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-uog_node1-N18_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N18_node2-orgN1_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N58_node2-orgN2_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umo_node1-N4_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-pcu_node1-N33_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-vbb_node1-N73_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pth_node1-N10_node2-N57_edge1-E4,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ocu_node1-N44_node2-N9_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rho_node1-N4_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N42_node2-orgN21_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N42_node2-orgN10_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snl_node1-N14_edge1-none,TRUE,FALSE,FALSE,FALSE
optimized_MOF_net-ssa_node1-N57_node2-orgN13_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wke_node1-N86_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-utp_node1-N83_edge1-E10,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-wka_node1-N86_edge1-E10,TRUE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N14_node2-orgN22_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umo_node1-N18_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unx_node1-N73_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-dag_node1-N38_node2-orgN22_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rob_node1-N28_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snp_node1-N12_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N10_node2-orgN8_edge1-E1,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-cdl_node1-N54_edge1-E9,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-anh_node1-N70_node2-orgN23_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ana-f_node1-N66_node2-orgN22_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ant_node1-N83_node2-N52_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ure_node1-N10_edge1-E6,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-umg_node1-N54_edge1-E5,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-smu_node1-N17_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wlj_node1-N85_edge1-E4,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snl_node1-N52_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snx_node1-N52_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfc_node1-N85_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-msp_node1-N29_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uoq_node1-N42_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N18_node2-N48_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-nia_node1-N33_node2-N52_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcb_node1-N42_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-nom_node1-N10_node2-orgN20_edge1-E8,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-iac_node1-N18_node2-N28_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-lcv_node1-N24_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ssb_node1-N41_node2-orgN21_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ske_node1-N45_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnz_node1-N86_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umb_node1-N4_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dia_node1-N74_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N42_node2-orgN23_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N49_node2-orgN2_edge1-E3,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-gar_node1-N78_node2-N47_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-qtz-e_node1-N17_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-qtz-x_node1-N39_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ssa_node1-N57_node2-N24_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wgl_node1-N85_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ofo_node1-N66_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ana-f_node1-N83_node2-orgN17_edge1-E3,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-anh_node1-N69_node2-orgN14_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wio_node1-N70_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnz_node1-N85_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-cml_node1-N61_node2-orgN14_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fcr_node1-N86_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unp_node1-N4_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-apo_node1-N44_node2-orgN8_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ant_node1-N52_node2-orgN3_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-bcu-j_node1-N86_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N20_node2-orgN8_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wlp_node1-N86_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pry_node1-N39_node2-orgN8_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dag_node1-N38_node2-orgN26_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-tfs_node1-N6_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ocu_node1-N47_node2-N9_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-vmg_node1-N81_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umz_node1-N4_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N79_node2-N48_edge1-E15,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-snp_node1-N48_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N10_node2-orgN8_edge1-E3,TRUE,FALSE,FALSE,TRUE
optimized_MOF_net-bwt_node1-N66_node2-orgN14_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ure_node1-N18_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-tzs_node1-N55_edge1-E6,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-atn_node1-N18_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-tsx_node1-N39_node2-orgN14_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-iac_node1-N18_node2-N28_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umr_node1-N55_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcl_node1-N4_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uka_node1-N42_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unn_node1-N57_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-dia_node1-N78_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uon_node1-N57_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zzz_node1-N70_node2-orgN17_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wgj_node1-N86_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukg_node1-N57_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-cag_node1-N78_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umw_node1-N18_edge1-E4,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-hbo_node1-N4_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wlt_node1-N86_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-cml_node1-N61_node2-orgN17_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjo_node1-N0_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umw_node1-N10_edge1-E0,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-umh_node1-N73_edge1-E6,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-apo_node1-N44_node2-orgN2_edge1-E5,FALSE,FALSE,FALSE,FALSE
